disease,symptoms,disease_id
neurofibromatosis,"headache,abnormal appearing skin,abnormal involuntary movements",123
neurofibromatosis,"headache,abnormal appearing skin,abnormal involuntary movements",123
neurofibromatosis,"headache,abnormal appearing skin,abnormal involuntary movements",123
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
pancreatic cancer,"sharp abdominal pain,nausea,ache all over",133
croup,"cough,fever,difficulty breathing",40
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
erectile dysfunction,"impotence,retention of urine,symptoms of prostate",61
onychomycosis,"skin rash,irregular appearing nails,foot or toe pain",127
onychomycosis,"skin rash,irregular appearing nails,foot or toe pain",127
onychomycosis,"skin rash,irregular appearing nails,foot or toe pain",127
onychomycosis,"skin rash,irregular appearing nails,foot or toe pain",127
onychomycosis,"skin rash,irregular appearing nails,foot or toe pain",127
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
lyme disease,"fever,skin rash,headache",106
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
iron deficiency anemia,"fatigue,weakness,dizziness",96
anemia,"fatigue,weakness,dizziness",5
anemia,"fatigue,weakness,dizziness",5
anemia,"fatigue,weakness,dizziness",5
anemia,"fatigue,weakness,dizziness",5
anemia,"fatigue,weakness,dizziness",5
paroxysmal supraventricular tachycardia,"palpitations,sharp chest pain,increased heart rate",136
paroxysmal supraventricular tachycardia,"palpitations,sharp chest pain,increased heart rate",136
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
acne,"acne or pimples,skin rash,abnormal appearing skin",0
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
depression,"depression,depressive or psychotic symptoms,anxiety and nervousness",45
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
diabetes insipidus,"excessive appetite,cough,difficulty in swallowing",46
iridocyclitis,"pain in eye,diminished vision,eye redness",95
iridocyclitis,"pain in eye,diminished vision,eye redness",95
iridocyclitis,"pain in eye,diminished vision,eye redness",95
iridocyclitis,"pain in eye,diminished vision,eye redness",95
iridocyclitis,"pain in eye,diminished vision,eye redness",95
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
irritable bowel syndrome,"sharp abdominal pain,diarrhea,burning abdominal pain",97
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
pulmonary hypertension,"shortness of breath,difficulty breathing,fatigue",157
dumping syndrome,"nausea,vomiting,fatigue",52
dumping syndrome,"nausea,vomiting,fatigue",52
dumping syndrome,"nausea,vomiting,fatigue",52
dumping syndrome,"nausea,vomiting,fatigue",52
dumping syndrome,"nausea,vomiting,fatigue",52
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
rheumatoid arthritis,"joint pain,knee pain,ache all over",159
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
impetigo,"skin rash,skin lesion,fever",92
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
migraine,"headache,nausea,vomiting",113
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
diabetic peripheral neuropathy,"skin lesion,foot or toe pain,loss of sensation",48
gestational diabetes,"problems during pregnancy,pain during pregnancy,uterine contractions",67
gestational diabetes,"problems during pregnancy,pain during pregnancy,uterine contractions",67
gestational diabetes,"problems during pregnancy,pain during pregnancy,uterine contractions",67
hidradenitis suppurativa,"arm pain,arm lump or mass,skin rash",80
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
lewy body dementia,"disturbance of memory,delusions or hallucinations,abnormal involuntary movements",103
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
multiple myeloma,"weakness,fatigue,chills",117
